title,cue_start,cue_end,text,language,kind,vimeo_generated_speaker,matched_speaker_id,created_at,updated_at
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,381.015,382.455,that would do this for you nowadays.,en-x-autogen,captions,3,,2025-06-23T15:50:08.002Z,2025-06-23T15:50:08.002Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,382.555,385.295,I'm sure people on the call use them or aware of them.,en-x-autogen,captions,3,,2025-06-23T15:50:08.002Z,2025-06-23T15:50:08.002Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,385.835,389.735,"You can also, like, for a long time I just kept a note file",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,389.735,392.775,with prompts that I would copy and paste into chat GPT.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,393.315,394.415,That's pretty good.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,395.075,396.335,The framework I think about,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,396.595,400.655,"for creating prompts is entirely stolen from, um, a book",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,400.655,403.095,"that came out last year by Ethan Molik,",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,403.095,407.095,"he's a researcher at, and the book's title co intelligence.",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,407.635,409.655,"Um, and it's pretty short and easy to get your hands on.",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,409.735,411.255,I think it's less than 200 pages.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,411.955,414.015,But one of the things he talks about in terms,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,414.015,416.015,of crafting good prompts,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,416.015,419.295,to have the best re responses from AI is,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,419.295,421.295,to give it first a role to play.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,421.555,425.495,"So in the legal context, um, having it, telling it to act",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,425.495,427.255,"as an attorney and not just any attorney,",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,427.275,430.375,but trying to narrow down on the specific expertise,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,430.375,431.535,you're wanting it to have.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,432.365,436.385,"Um, and that substantially improves prompts",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,436.405,438.425,"and you can just put that in the beginning of the prompt or,",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,438.445,441.625,"or bury it in the system prompt Once again, there are plenty",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,441.625,444.185,of tools out there nowadays that will do this for you,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,444.185,445.345,so you don't have to know what you're doing.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,446.015,447.995,"Um, but that helps a lot in the get go.",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,448.335,451.955,"And before I, I I pivot to Jason a quick follow.",en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,452.375,456.035,"Um, it used to be that the order of",en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,456.035,458.155,where you were asking the question was important.,en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,458.255,459.515,"For example, if you put it first",en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,459.535,460.795,"and then you put context later,",en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,460.855,462.875,"or if you put context in the question,",en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,463.295,464.515,do you find there's any magic,en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,464.615,467.195,to whether you're putting the question then loading in the,en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,467.195,470.035,"context or not, doesn't matter anymore?",en-x-autogen,captions,2,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,471.625,473.205,"Um, that's a, that's a great point.",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,473.805,474.885,I still put it,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,474.945,478.565,"before in chat gt even you, if you have their plus plan,",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,478.725,481.805,I believe you can create custom GPTs that allow you,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,481.805,483.365,to bury it in the system prompts so,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,483.365,485.685,that any question you ask it automatically is,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,485.685,486.885,incorporating that context.,en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,486.985,488.925,"That's helpful. Um,",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,489.465,491.405,"but quite frankly, I think the models are keep,",en-x-autogen,captions,3,,2025-06-23T15:50:08.003Z,2025-06-23T15:50:08.003Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,491.405,492.685,keep getting better and better at this.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,492.685,494.525,And you can probably include it anywhere.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,494.985,497.845,"Uh, you could attach a file, like if you have notes",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,497.945,499.805,"for prompts you want to use in a Word doc,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,499.825,500.885,you could just attach that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,501.465,504.245,"Um, the, the models themselves are getting very good at",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,504.245,505.725,understanding user intent.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,506.105,507.685,"You can have grammatical errors,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,507.705,510.685,you can totally misstate the mark on like,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,510.685,512.205,what even law you're trying to research.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,512.545,514.605,And it'll typically do a pretty good job,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,514.605,515.725,of figuring out what you mean,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,516.035,518.445,Does catch my reads right through my typo.,en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,518.945,520.485,"Um, so Jason, what,",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,520.795,523.125,"what tools are you leaning on for prompting,",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,524.435,527.195,"I guess, uh, I don't have to think too hard.",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,527.205,529.955,Thankfully I use GC ai.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,529.955,531.715,There's a lot of tools that like it,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,531.775,533.435,"and you ask it what you're thinking,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,533.455,535.725,"you provide some context, you click the magic,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,536.425,537.485,fix my prompt button,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,537.505,539.765,and it blows it up into this multi-paragraph,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,540.395,541.845,beautiful wonder prompt.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,542.425,544.325,So I don't have to think about it that hard.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,544.435,547.045,"When I used to, I don't know if this is still the case,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,547.185,548.365,"but at one point in time,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,548.905,551.725,"Claude was better at writing like the human,",en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,551.825,554.645,so I would use Claude to create a really good prompt,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,554.705,558.445,and then I would plug that into chat GPT or another model,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,558.585,560.925,and go from there with pretty good results.,en-x-autogen,captions,3,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,562.795,567.605,"Also, I think a pro tip is if you are really not getting",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,567.715,569.285,"outputs that are helpful, and if,",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,569.385,573.725,"and if it keeps missing the mark in the response, um,",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,574.545,579.045,"you can ask, um, for, for whatever tool you're using,",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,579.385,581.205,can you help me to write a better prompt here?,en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,581.385,584.525,"And I think again, like the more context you can add,",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,584.585,587.565,"the better that the, the prompt's going to be, right?",en-x-autogen,captions,2,,2025-06-23T15:50:08.004Z,2025-06-23T15:50:08.004Z
